SeniorCitizen,tenure,MonthlyCharges,TotalCharges,ChargeVelocity,gender_1,Partner_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_DSL,InternetService_Fiber optic,OnlineSecurity_1,OnlineBackup_1,DeviceProtection_1,TechSupport_1,StreamingTV_1,StreamingMovies_1,Contract_One year,Contract_Two year,PaperlessBilling_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,67,67.85,4627.65,0.014658701781296923,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False
0,67,105.65,6717.9,0.01572430010864874,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
0,2,44.6,97.1,0.454638124362895,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True
0,23,74.95,1710.45,0.043793274708580444,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
1,9,75.5,637.4,0.11826441102756893,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,5,20.15,117.95,0.16939890710382513,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,54,45.2,2460.55,0.01836241392618472,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False
0,57,95.25,5464.65,0.017427021488752484,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,True
0,24,89.85,2165.05,0.04148103691050529,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True
0,49,100.45,4941.8,0.020322489277332687,False,True,True,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True
0,5,47.15,223.15,0.21035021191166628,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,2,80.2,181.1,0.44041735310269087,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,4,87.1,341.45,0.2543436998101913,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True
0,70,79.25,5731.85,0.013823839800448292,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False
0,5,75.9,357.75,0.2115679442508711,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,53,85.7,4616.1,0.01856143466678218,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,True,False,False
0,47,98.75,4533.7,0.02177652325401901,False,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True
0,31,20.1,589.25,0.03405336721728081,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,13,61.8,750.1,0.082279323658634,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False
0,28,49.9,1410.25,0.035358724534986716,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,10,86.45,830.85,0.10392498647592716,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
0,38,20.4,743.5,0.027400940228341168,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,45.3,45.3,0.978401727861771,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,67,104.1,7040.85,0.01478304706859703,True,True,False,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,True
0,52,75.4,3865.45,0.01950109273364456,True,True,False,True,False,True,False,True,True,False,False,True,True,True,False,True,False,False,True,False
0,62,108.15,6825.65,0.015842323833798425,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False
0,16,86.25,1340.1,0.06431287748862874,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1,5,81.0,371.65,0.21736213605259627,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
0,12,95.7,1184.0,0.08075949367088608,True,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False
0,72,116.85,8477.7,0.013781593876419732,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
1,71,105.75,7382.85,0.014321796894573968,True,False,False,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False
0,24,20.15,456.85,0.044010046958610896,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,15,19.6,331.6,0.058929645219482865,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,67,90.6,6056.15,0.014957529531215175,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True
0,2,60.95,134.6,0.44948377581120946,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0,5,25.05,125.5,0.19802371541501976,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,15,88.15,1390.6,0.06334435182523715,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
0,1,20.2,20.2,0.9528301886792453,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,41,60.3,2511.3,0.02400191059984874,True,True,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False
0,43,63.95,2737.05,0.02335603805628093,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1,1,74.3,74.3,0.9867197875166003,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,70.6,70.6,0.9860335195530726,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,26,90.8,2361.8,0.03842898256306077,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,22,79.35,1730.35,0.045831287723452796,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
0,71,90.55,6404.0,0.014137392661982825,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False
0,7,19.45,165.35,0.11692215208896904,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,28,64.45,1867.6,0.03449106282778551,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False
1,16,69.65,1043.3,0.06669539404385713,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,7,19.5,128.6,0.15046296296296297,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,69,110.5,7455.45,0.014819384559676522,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
0,1,24.7,24.7,0.9610894941634242,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,3,77.4,206.15,0.3736422881969587,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False
1,21,96.8,2030.3,0.04765421158863782,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True
0,69,85.4,5869.4,0.014547560643227039,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False
0,71,47.6,3377.8,0.0140878418373387,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False
0,69,19.4,1346.2,0.014400237529691209,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,48,103.85,4946.05,0.020992308547518216,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False
0,47,83.35,4065.0,0.020499262174126905,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True
0,2,49.4,106.55,0.4593212459321246,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,45,108.45,4964.7,0.021839821173248487,True,False,False,True,True,False,True,True,False,True,True,True,True,False,False,True,True,False,False,False
0,51,81.0,4085.75,0.019820150486327768,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,22,79.2,1742.75,0.04541935483870968,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True
0,72,86.65,6224.8,0.013917890070352405,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False
0,37,92.95,3415.25,0.02720819612147823,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False
0,71,90.35,6325.25,0.014281762497530132,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False
0,7,48.7,340.25,0.1427106227106227,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0,66,25.15,1683.6,0.014929360085480233,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,51,76.4,3966.3,0.019257429486048448,True,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False
0,30,19.55,608.5,0.03207547169811321,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,34,85.35,2896.6,0.029455411374930976,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0,64,24.8,1514.85,0.01636045782894086,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,65,103.15,6792.45,0.015183743164371565,True,True,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,False
0,47,100.75,4669.2,0.02157295190784121,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False
0,1,95.6,95.6,0.989648033126294,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True
0,49,59.75,2934.3,0.020355670629918575,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True
0,67,94.1,6302.8,0.014927504045179098,False,True,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False
0,39,19.35,779.2,0.02480133299154063,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,14,19.9,283.75,0.06988586479367866,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
